,Id,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,Style,BoilGravityMod
19760,19760,20.82,1.061,1.012,6.39,32.69,5.32,11.36,60,25.0,,Specific Gravity,extract,,,Saison,1.112
19761,19761,9.46,1.062,1.017,5.82,76.54,5.15,7.57,40,50.0,,Specific Gravity,extract,,18.33,American Pale Ale,1.043
19762,19762,21.0,1.052,1.013,5.13,73.03,6.33,28.0,60,70.0,3.0,Specific Gravity,All Grain,,,American Light Lager,1.039
19763,19763,20.82,1.069,1.016,7.03,45.25,6.0,26.5,60,72.0,1.33,Specific Gravity,All Grain,,18.89,American IPA,1.055
19764,19764,45.42,1.074,1.018,7.34,35.4,7.09,51.1,60,70.0,2.0,Specific Gravity,All Grain,1.0,29.44,Saison,1.065
19765,19765,25.0,1.05,1.011,5.07,41.81,5.96,28.5,60,79.0,,Specific Gravity,BIAB,0.75,20.0,American Pale Ale,1.044
19766,19766,25.0,1.056,1.011,5.96,60.34,4.71,18.0,60,35.0,,Specific Gravity,extract,,22.0,American Light Lager,1.078
19767,19767,20.82,1.082,1.019,8.2,47.56,5.59,27.25,60,80.0,1.5,Specific Gravity,All Grain,0.75,18.89,American IPA,1.062
19768,19768,75.71,13.2605,3.2112,5.4,63.01,7.06,90.85,60,68.0,1.5,Plato,All Grain,,,American Pale Ale,11.1
19769,19769,25.0,1.052,1.012,5.25,26.48,3.09,28.0,90,75.0,,Specific Gravity,BIAB,,,American Pale Ale,1.046
19770,19770,40.0,1.065,1.016,6.42,90.45,12.49,45.0,90,70.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA,1.058
19771,19771,9.5,1.0590000000000002,1.014,5.88,45.51,6.2,13.5,60,85.0,,Specific Gravity,All Grain,0.35,18.0,American IPA,1.041
19772,19772,20.82,1.056,1.014,5.49,63.86,4.76,24.61,60,70.0,,Specific Gravity,All Grain,0.75,,American Pale Ale,1.047
19773,19773,18.93,1.084,1.018,8.6,146.72,5.78,22.71,60,35.0,,Specific Gravity,extract,,21.11,American IPA,1.07
19774,19774,41.64,1.053,1.009,5.7,12.68,4.47,49.21,60,70.0,1.5,Specific Gravity,All Grain,,18.33,Blonde Ale,1.045
19775,19775,11.36,1.062,1.016,6.12,33.32,43.02,16.28,60,72.0,,Specific Gravity,BIAB,1.25,16.67,American Stout,1.043
19776,19776,37.89,1.067,1.015,6.9,0.0,8.0,47.3,60,75.0,,Specific Gravity,All Grain,,,American IPA,1.051
19777,19777,18.93,1.067,1.013,7.15,82.99,31.08,11.36,60,35.0,,Specific Gravity,extract,,,American IPA,1.112
19778,19778,19.87,1.052,1.01,5.49,35.64,6.91,24.61,60,70.0,1.5,Specific Gravity,All Grain,,24.44,American Pale Ale,1.042
19779,19779,25.0,1.064,1.011,6.83,81.02,4.72,31.0,90,65.0,,Specific Gravity,BIAB,,20.0,American IPA,1.051
19780,19780,20.82,1.052,1.013,5.07,11.54,3.87,27.25,60,70.0,1.5,Specific Gravity,All Grain,,,Blonde Ale,1.039
19781,19781,15.0,1.0490000000000002,1.01,5.19,22.74,4.17,23.0,60,65.0,3.0,Specific Gravity,All Grain,,18.0,Blonde Ale,1.032
19782,19782,23.0,1.058,1.014,5.78,50.61,7.17,28.5,60,80.0,3.2,Specific Gravity,All Grain,,19.0,American IPA,1.047
19783,19783,20.82,1.058,1.007,6.7,17.75,5.43,27.25,60,82.0,1.5,Specific Gravity,All Grain,0.5,,Witbier,1.044
19784,19784,20.82,1.067,1.014,7.0,50.85,5.6,28.39,60,75.0,,Specific Gravity,All Grain,,,American IPA,1.0490000000000002
19785,19785,20.0,1.061,1.01,6.68,87.23,10.64,28.5,60,70.0,1.5,Specific Gravity,All Grain,,,American IPA,1.043
19786,19786,18.93,1.0759999999999998,1.016,7.88,90.28,8.71,11.36,60,35.0,,Specific Gravity,extract,,,Imperial IPA,1.127
19787,19787,20.82,1.056,1.01,6.0,23.9,15.11,28.39,60,80.0,1.25,Specific Gravity,All Grain,,19.44,American Amber Ale,1.041
19788,19788,20.0,1.067,1.013,7.16,0.0,13.37,25.0,60,80.0,3.0,Specific Gravity,All Grain,,20.0,American Light Lager,1.054
19789,19789,21.0,1.042,1.008,4.42,27.05,10.66,30.0,60,35.0,3.0,Specific Gravity,All Grain,,20.0,American IPA,1.029
19790,19790,20.82,1.048,1.012,4.7,0.0,3.37,28.39,60,70.0,,Specific Gravity,All Grain,,,American Light Lager,1.035
19791,19791,66.24,1.045,1.009,4.76,23.27,15.65,71.92,60,77.0,1.5,Specific Gravity,All Grain,,18.33,Irish Red Ale,1.041
19792,19792,20.82,1.05,1.014,4.68,25.35,14.41,30.28,90,55.0,1.25,Specific Gravity,All Grain,1.25,,Irish Red Ale,1.034
19793,19793,64.35,1.044,1.011,4.32,46.11,5.74,53.0,60,88.0,,Specific Gravity,Partial Mash,,,American Light Lager,1.053
19794,19794,20.82,1.071,1.019,6.82,109.64,36.44,13.25,60,50.0,,Specific Gravity,Partial Mash,,,American Stout,1.051
19795,19795,20.82,1.072,1.02,6.74,112.04,4.92,24.61,60,70.0,1.5,Specific Gravity,All Grain,1.0,20.0,American IPA,1.061
19796,19796,3.79,1.071,1.017,7.12,89.71,6.99,5.68,45,70.0,,Specific Gravity,BIAB,,21.11,American IPA,1.047
19797,19797,41.0,1.048,1.013,4.5,32.54,6.54,47.0,60,93.0,2.5,Specific Gravity,All Grain,0.5,20.0,American Pale Ale,1.042
19798,19798,20.82,1.06,1.015,5.8,72.26,9.5,28.39,60,70.0,1.5,Specific Gravity,All Grain,,20.0,American IPA,1.044
19799,19799,41.64,1.073,1.022,6.73,30.01,39.64,51.1,90,75.0,,Specific Gravity,BIAB,0.35,22.78,American Stout,1.06
19800,19800,19.87,1.069,1.016,6.89,68.11,13.03,24.61,60,72.0,1.2,Specific Gravity,All Grain,0.75,12.78,American IPA,1.055
19801,19801,11.36,1.035,1.01,3.34,23.08,14.8,22.71,60,35.0,1.5,Specific Gravity,All Grain,0.5,21.11,Irish Red Ale,1.018
19802,19802,18.93,1.05,1.011,5.05,20.78,17.85,24.61,65,70.0,1.5,Specific Gravity,All Grain,0.35,19.44,American Brown Ale,1.038
19803,19803,25.0,1.046,1.009,4.88,58.92,10.71,28.5,60,70.0,3.0,Specific Gravity,All Grain,,,American Light Lager,1.04
19804,19804,19.0,1.041,1.008,4.4,20.37,5.96,24.0,60,35.0,,Specific Gravity,extract,,,American Pale Ale,1.033
19805,19805,18.93,1.054,1.013,5.38,36.32,8.77,26.5,90,50.0,1.25,Specific Gravity,All Grain,1.25,20.0,American Pale Ale,1.039
19806,19806,20.82,1.08,1.016,8.45,110.74,34.37,13.25,60,35.0,,Specific Gravity,Partial Mash,,20.0,Imperial IPA,1.063
19807,19807,18.93,1.058,1.016,5.47,70.94,10.86,20.82,60,70.0,,Specific Gravity,All Grain,,,American IPA,1.051
19808,19808,20.82,1.071,1.017,7.11,86.22,7.09,28.39,75,70.0,1.3,Specific Gravity,All Grain,1.0,21.11,American IPA,1.052
19809,19809,10.0,1.05,1.003,6.13,25.0,3.54,12.0,60,65.0,3.0,Specific Gravity,All Grain,,32.0,Saison,1.041
19810,19810,53.0,1.072,1.018,7.08,169.28,7.23,56.78,60,80.0,1.5,Specific Gravity,All Grain,1.25,15.56,American IPA,1.067
19811,19811,18.93,1.05,1.014,4.71,24.96,4.22,13.25,60,35.0,,Specific Gravity,extract,0.75,21.11,Witbier,1.071
19812,19812,18.93,1.032,1.008,3.17,0.0,3.31,11.36,60,35.0,,Specific Gravity,extract,,,American Light Lager,1.054
19813,19813,20.82,1.0590000000000002,1.011,6.32,64.01,7.74,26.5,60,63.0,1.5,Specific Gravity,All Grain,,20.0,American IPA,1.047
19814,19814,20.0,1.079,1.024,7.22,80.46,10.72,25.0,60,70.0,2.77,Specific Gravity,All Grain,0.35,20.0,American IPA,1.063
19815,19815,20.0,1.047,1.01,4.79,12.57,3.14,24.0,60,70.0,3.1,Specific Gravity,All Grain,,19.0,Witbier,1.039
19816,19816,18.93,1.053,1.022,4.01,27.83,28.37,15.14,60,35.0,,Specific Gravity,extract,0.35,21.11,American Stout,1.0659999999999998
19817,19817,19.87,1.052,1.009,5.62,30.94,13.05,23.66,60,73.0,1.5,Specific Gravity,All Grain,,,American Amber Ale,1.044
19818,19818,55.0,1.057,1.016,5.37,23.46,10.83,46.0,60,55.0,3.0,Specific Gravity,All Grain,0.5,20.0,American Amber Ale,1.068
19819,19819,50.0,1.055,1.01,5.93,45.38,7.4,60.0,60,80.0,3.0,Specific Gravity,All Grain,0.75,19.0,American Pale Ale,1.046
19820,19820,40.0,1.065,1.014,6.66,50.32,14.7,46.0,90,75.0,3.0,Specific Gravity,All Grain,,18.0,American IPA,1.056
19821,19821,20.82,1.051,1.014,4.87,89.13,6.95,26.5,60,65.0,1.5,Specific Gravity,All Grain,0.35,,American Pale Ale,1.04
19822,19822,28.39,1.061,1.013,6.35,62.06,6.46,43.53,90,75.0,,Specific Gravity,BIAB,1.0,20.0,American IPA,1.04
19823,19823,3.79,1.063,1.012,6.78,39.42,5.76,4.73,60,75.0,,Specific Gravity,All Grain,0.35,26.67,Saison,1.051
19824,19824,22.71,1.067,1.009,7.65,63.51,11.08,30.28,60,63.0,1.5,Specific Gravity,All Grain,0.5,18.89,American IPA,1.05
19825,19825,20.82,1.043,1.011,4.17,23.51,6.67,30.06,90,75.0,1.5,Specific Gravity,All Grain,0.75,20.56,American IPA,1.03
19826,19826,20.0,10.4602,2.68374,4.13,13.82,20.85,20.0,60,71.0,3.0,Plato,All Grain,,,American Light Lager,10.5
19827,19827,20.82,1.054,1.014,5.22,49.12,6.31,26.5,60,65.0,1.33,Specific Gravity,All Grain,,17.78,American Pale Ale,1.042
19828,19828,20.82,1.004,1.001,0.45,22.03,2.69,15.14,60,35.0,,Specific Gravity,Partial Mash,0.35,20.0,Saison,1.006
19829,19829,20.82,1.057,1.016,5.44,44.31,3.93,30.28,60,70.0,,Specific Gravity,BIAB,,21.11,Saison,1.039
19830,19830,25.0,1.063,1.013,6.58,76.25,46.42,28.5,60,75.0,3.3,Specific Gravity,All Grain,,22.0,American Stout,1.055
19831,19831,18.93,1.054,1.013,5.28,37.44,20.28,7.57,60,35.0,,Specific Gravity,extract,0.75,20.0,Irish Red Ale,1.134
19832,19832,600.0,1.061,1.015,6.05,36.96,39.54,600.0,60,70.0,3.1,Specific Gravity,All Grain,,,American Light Lager,1.061
19833,19833,20.82,1.057,1.014,5.6,63.39,9.36,24.61,60,35.0,,Specific Gravity,extract,,20.0,American IPA,1.048
19834,19834,60.0,1.052,1.009,5.56,19.7,7.27,68.0,60,66.0,3.0,Specific Gravity,All Grain,,20.0,American IPA,1.046
19835,19835,22.71,12.7877,2.81728,5.34,61.08,9.05,28.39,60,60.0,1.5,Plato,All Grain,1.0,14.44,American IPA,10.3
19836,19836,41.64,1.053,1.016,4.85,27.49,17.02,49.21,60,70.0,1.25,Specific Gravity,All Grain,0.75,18.89,American Brown Ale,1.044
19837,19837,11.36,1.052,1.011,5.51,58.22,3.59,15.14,60,70.0,,Specific Gravity,BIAB,0.35,20.0,American IPA,1.039
19838,19838,3.79,1.056,1.016,5.28,25.4,5.5,8.52,60,75.0,1.5,Specific Gravity,All Grain,0.5,21.11,American Pale Ale,1.025
19839,19839,47.32,1.053,1.011,5.47,49.97,6.99,52.05,60,72.0,1.57,Specific Gravity,All Grain,1.25,18.89,American Pale Ale,1.048
19840,19840,44.0,1.064,1.018,6.36,58.88,12.47,55.0,90,65.0,4.0,Specific Gravity,All Grain,0.75,20.0,American IPA,1.052
19841,19841,18.93,1.064,1.018,6.08,34.21,10.69,20.82,60,35.0,,Specific Gravity,extract,,,American Amber Ale,1.0590000000000002
19842,19842,20.82,1.068,1.011,7.42,88.43,6.12,28.39,60,80.0,,Specific Gravity,BIAB,,20.0,American IPA,1.05
19843,19843,20.82,1.083,1.017,8.64,87.26,5.85,28.39,60,75.0,1.25,Specific Gravity,All Grain,0.35,21.11,Imperial IPA,1.061
19844,19844,43.53,1.048,1.011,4.82,19.82,5.0,49.21,60,65.0,1.25,Specific Gravity,All Grain,0.35,18.33,Blonde Ale,1.042
19845,19845,80.0,1.055,1.01,5.8,36.01,7.93,85.0,65,65.0,3.0,Specific Gravity,All Grain,0.35,20.0,American Pale Ale,1.051
19846,19846,20.82,1.0590000000000002,1.011,6.22,21.65,8.25,24.61,60,50.0,,Specific Gravity,extract,0.75,18.33,American Pale Ale,1.05
19847,19847,25.0,1.094,1.021,9.6,102.85,13.14,33.0,90,70.0,3.0,Specific Gravity,All Grain,1.25,20.0,Imperial IPA,1.071
19848,19848,50.0,1.057,1.01,6.18,22.63,14.47,56.0,90,80.0,4.0,Specific Gravity,All Grain,,22.0,Saison,1.051
19849,19849,50.0,1.062,1.011,6.66,63.54,8.97,57.0,60,85.0,4.4,Specific Gravity,All Grain,1.25,18.5,American IPA,1.054
19850,19850,22.0,1.058,1.011,6.26,36.39,3.46,28.0,60,83.0,3.4,Specific Gravity,All Grain,0.75,18.0,American IPA,1.046
19851,19851,19.0,1.051,1.01,5.42,50.86,6.14,25.0,90,75.0,,Specific Gravity,BIAB,,20.0,Saison,1.039
19852,19852,19.87,1.07,1.018,6.81,91.8,8.07,33.12,75,60.0,1.5,Specific Gravity,All Grain,1.25,18.33,American IPA,1.042
19853,19853,22.71,1.041,1.011,3.96,0.0,4.05,30.28,60,70.0,,Specific Gravity,All Grain,0.35,18.33,Blonde Ale,1.031
19854,19854,20.82,1.043,1.011,4.19,21.38,3.32,26.5,90,70.0,,Specific Gravity,BIAB,2.0,17.78,American Light Lager,1.033
19855,19855,18.93,1.057,1.008,6.42,0.0,16.76,23.66,60,70.0,,Specific Gravity,All Grain,,,American Brown Ale,1.046
19856,19856,18.93,1.042,1.008,4.41,24.24,7.92,24.61,90,50.0,,Specific Gravity,BIAB,,,Blonde Ale,1.032
19857,19857,20.82,1.053,1.01,5.58,113.58,13.29,13.25,60,35.0,,Specific Gravity,extract,,20.0,American IPA,1.083
19858,19858,22.71,1.06,1.017,5.75,28.9,3.99,26.5,60,70.0,1.5,Specific Gravity,All Grain,,,American IPA,1.052
19859,19859,20.82,1.054,1.013,5.39,51.5,6.09,28.39,60,70.0,1.25,Specific Gravity,All Grain,0.75,20.0,American Pale Ale,1.039
19860,19860,70.0,1.044,1.007,4.8,59.23,10.49,85.0,60,68.0,2.0,Specific Gravity,All Grain,,,American Light Lager,1.036
19861,19861,18.93,1.032,1.008,3.22,18.47,6.12,24.68,60,35.0,1.25,Specific Gravity,All Grain,0.35,21.11,Witbier,1.025
19862,19862,16.0,1.0490000000000002,1.014,4.6,47.14,4.29,18.0,60,82.0,3.0,Specific Gravity,All Grain,,,American IPA,1.043
19863,19863,20.82,1.0659999999999998,1.012,6.99,47.58,9.71,11.36,60,75.0,,Specific Gravity,extract,,18.33,American Pale Ale,1.12
19864,19864,20.0,1.0490000000000002,1.015,4.5,23.81,5.82,30.0,60,70.0,2.5,Specific Gravity,All Grain,,,American Light Lager,1.033
19865,19865,20.82,1.054,1.014,5.35,24.55,10.95,28.39,60,75.0,,Specific Gravity,BIAB,0.75,13.33,Irish Red Ale,1.04
19866,19866,41.64,1.051,1.011,5.29,18.26,5.54,49.21,60,75.0,1.5,Specific Gravity,All Grain,,20.0,American Light Lager,1.043
19867,19867,18.93,1.06,1.011,6.34,81.08,7.44,20.82,60,35.0,,Specific Gravity,extract,,21.11,American IPA,1.054
19868,19868,22.71,1.058,1.017,5.41,25.1,8.98,30.28,90,75.0,1.3,Specific Gravity,All Grain,,20.0,Irish Red Ale,1.044
19869,19869,22.71,1.064,1.011,6.89,86.36,7.24,32.18,60,63.0,1.5,Specific Gravity,All Grain,,,American IPA,1.045
19870,19870,23.4,15.9648,3.16967,6.94,78.09,9.01,26.0,75,35.0,,Plato,extract,,19.0,American IPA,14.4
19871,19871,18.93,1.065,1.015,6.49,108.93,6.36,28.39,60,80.0,1.5,Specific Gravity,All Grain,,21.11,American IPA,1.043
19872,19872,3.79,1.061,1.01,6.63,50.28,6.61,7.57,60,70.0,1.5,Specific Gravity,All Grain,,18.33,American IPA,1.03
19873,19873,22.71,1.04,1.012,3.71,12.89,14.32,28.39,60,70.0,,Specific Gravity,BIAB,0.5,20.0,American Light Lager,1.032
19874,19874,37.85,1.0590000000000002,1.005,7.05,86.82,6.56,49.21,60,70.0,1.5,Specific Gravity,All Grain,,20.0,American IPA,1.045
19875,19875,24.0,1.047,1.009,5.01,0.66,6.45,3.0,20,5.0,,Specific Gravity,extract,,19.0,American Pale Ale,1.3769999999999998
19876,19876,33.0,1.067,1.013,7.08,86.59,8.49,39.0,60,75.0,3.1,Specific Gravity,All Grain,1.0,,American IPA,1.057
19877,19877,20.82,1.068,1.016,6.91,93.86,4.51,28.39,60,70.0,1.25,Specific Gravity,All Grain,0.5,19.44,Imperial IPA,1.05
19878,19878,22.0,1.048,1.01,4.94,30.91,14.15,28.0,60,68.0,3.0,Specific Gravity,All Grain,0.75,18.0,American Amber Ale,1.038
19879,19879,18.93,1.0490000000000002,1.009,5.21,45.35,5.44,11.36,60,35.0,,Specific Gravity,extract,1.0,21.11,American Pale Ale,1.082
19880,19880,16.09,1.068,1.018,6.53,61.63,7.09,20.82,60,82.0,1.3,Specific Gravity,All Grain,1.0,18.33,American IPA,1.053
19881,19881,15.14,1.054,1.011,5.68,40.23,19.54,18.93,60,59.0,1.5,Specific Gravity,All Grain,,16.67,American Amber Ale,1.043
19882,19882,490.0,1.052,1.01,5.49,31.88,8.64,500.0,60,75.0,3.1,Specific Gravity,All Grain,0.35,18.0,American Pale Ale,1.051
19883,19883,18.2,1.061,1.015,5.96,54.07,10.44,25.0,60,80.0,,Specific Gravity,BIAB,,20.0,American IPA,1.044
19884,19884,18.93,1.061,1.014,6.13,34.67,13.26,22.71,60,75.0,1.5,Specific Gravity,All Grain,,21.11,American Pale Ale,1.051
19885,19885,41.64,1.048,1.012,4.68,21.45,13.08,54.89,90,62.7,1.25,Specific Gravity,All Grain,0.75,18.33,Irish Red Ale,1.036
19886,19886,43.53,1.0590000000000002,1.016,5.54,173.79,4.68,45.42,60,70.0,,Specific Gravity,All Grain,,,American IPA,1.051
19887,19887,20.82,1.052,1.015,4.84,52.18,32.79,11.36,60,35.0,,Specific Gravity,extract,,21.11,American Stout,1.095
19888,19888,1173.48,16.8922,2.9753700000000003,7.57,37.13,17.44,1408.17,60,85.0,1.5,Plato,All Grain,,20.0,American Amber Ale,14.2
19889,19889,20.82,1.051,1.008,5.54,29.81,4.7,28.39,60,70.0,1.5,Specific Gravity,All Grain,0.35,18.33,Saison,1.037
19890,19890,71.0,16.0502,3.9574,6.58,66.98,4.94,82.0,90,80.0,3.0,Plato,All Grain,0.75,18.0,American IPA,14.0
19891,19891,4.73,1.063,1.012,6.78,46.66,9.33,7.38,60,75.0,,Specific Gravity,BIAB,0.75,17.78,American Pale Ale,1.041
19892,19892,18.93,1.058,1.011,6.15,48.35,7.16,22.71,60,74.0,1.5,Specific Gravity,All Grain,1.0,21.11,American Pale Ale,1.048
19893,19893,50.0,1.0659999999999998,1.012,7.13,40.82,5.9,55.0,60,70.0,5.0,Specific Gravity,All Grain,,18.0,American Pale Ale,1.06
19894,19894,20.82,1.0490000000000002,1.012,4.91,16.37,3.79,26.5,60,70.0,1.25,Specific Gravity,All Grain,0.35,20.0,Witbier,1.039
19895,19895,7.57,1.064,1.016,6.28,8.61,24.6,8.33,60,79.0,,Specific Gravity,BIAB,0.5,17.22,American Brown Ale,1.058
19896,19896,45.0,1.044,1.018,3.32,18.82,2.46,40.0,60,75.0,3.0,Specific Gravity,All Grain,,,American IPA,1.0490000000000002
19897,19897,20.82,1.058,1.014,5.77,35.99,34.71,25.55,60,71.0,1.5,Specific Gravity,All Grain,,18.33,American Stout,1.048
19898,19898,41.64,1.0659999999999998,1.012,7.01,82.35,11.35,51.1,60,62.0,1.5,Specific Gravity,All Grain,,18.89,American IPA,1.053
19899,19899,20.82,1.046,1.009,4.96,19.62,3.93,28.39,60,70.0,1.3,Specific Gravity,All Grain,,20.0,Blonde Ale,1.034
19900,19900,40.0,1.055,1.01,6.1,47.29,12.91,60.0,60,72.0,3.1,Specific Gravity,All Grain,,,American IPA,1.037
19901,19901,30.0,1.05,1.011,5.04,37.61,5.3,34.0,90,75.0,,Specific Gravity,BIAB,,18.0,Blonde Ale,1.044
19902,19902,18.93,1.042,1.014,3.64,46.02,4.59,9.46,60,35.0,,Specific Gravity,extract,,21.11,American IPA,1.083
19903,19903,9.46,1.053,1.009,5.76,47.09,7.11,9.46,60,65.0,1.5,Specific Gravity,All Grain,,23.89,Saison,1.053
19904,19904,41.64,1.065,1.016,6.37,57.57,11.33,49.21,60,70.0,1.5,Specific Gravity,All Grain,0.35,18.33,American IPA,1.055
19905,19905,18.93,1.057,1.011,6.08,45.12,7.44,7.57,60,35.0,,Specific Gravity,extract,0.5,23.89,American IPA,1.143
19906,19906,240.0,1.068,1.017,6.64,33.06,13.52,270.0,60,70.0,3.1,Specific Gravity,All Grain,,20.0,American Pale Ale,1.06
19907,19907,18.93,1.073,1.018,7.21,0.0,13.35,18.93,60,75.0,,Specific Gravity,extract,,,American IPA,1.051
19908,19908,42.0,1.054,1.011,5.71,44.07,9.86,42.0,60,70.0,2.5,Specific Gravity,All Grain,,19.0,American Pale Ale,1.054
19909,19909,20.0,1.051,1.01,5.38,51.05,17.31,27.6,60,60.0,,Specific Gravity,BIAB,,,American Amber Ale,1.037
19910,19910,11.36,1.062,1.011,6.65,92.54,4.07,20.82,60,70.0,,Specific Gravity,BIAB,0.35,18.33,American IPA,1.034
19911,19911,23.0,1.056,1.009,6.05,37.01,7.38,28.0,60,70.0,3.0,Specific Gravity,All Grain,,,American Pale Ale,1.046
19912,19912,20.82,1.079,1.015,8.48,159.83,8.53,28.39,90,75.0,1.25,Specific Gravity,All Grain,,20.0,American IPA,1.058
19913,19913,43.53,1.041,1.01,3.99,0.0,3.93,47.32,60,70.0,,Specific Gravity,All Grain,,,American Pale Ale,1.037
19914,19914,25.0,1.0490000000000002,1.015,4.54,0.0,2.93,28.5,60,80.0,3.0,Specific Gravity,All Grain,,,American Light Lager,1.043
19915,19915,20.0,1.055,1.014,5.46,35.01,8.06,25.0,60,75.0,,Specific Gravity,All Grain,,,American Pale Ale,1.043
19916,19916,18.93,1.064,1.016,6.33,77.02,15.11,22.71,60,65.0,1.25,Specific Gravity,All Grain,,,American IPA,1.054
19917,19917,20.82,1.056,1.013,5.61,69.52,5.45,26.5,60,75.0,,Specific Gravity,All Grain,0.75,18.33,American Pale Ale,1.044
19918,19918,49.21,1.045,1.012,4.27,28.69,6.93,49.21,60,35.0,1.33,Specific Gravity,All Grain,0.35,18.33,Witbier,1.045
19919,19919,21.0,1.062,1.011,6.94,51.13,6.21,28.5,60,68.0,,Specific Gravity,BIAB,,14.0,American IPA,1.046
19920,19920,41.64,1.056,1.01,5.96,44.22,7.94,47.32,60,70.0,1.25,Specific Gravity,All Grain,,,American Pale Ale,1.0490000000000002
19921,19921,45.42,1.053,1.012,5.47,11.54,4.5,53.0,60,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,Witbier,1.046
19922,19922,109.0,1.064,1.011,6.98,70.18,9.44,135.0,75,70.0,3.0,Specific Gravity,All Grain,,20.0,American IPA,1.052
19923,19923,20.82,1.073,1.019,7.08,191.36,7.35,28.39,60,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Light Lager,1.053
19924,19924,21.77,1.054,1.004,6.51,31.59,5.76,27.44,60,69.0,1.3,Specific Gravity,All Grain,,,Saison,1.043
19925,19925,37.85,1.044,1.009,4.65,40.13,10.28,45.42,60,68.0,1.25,Specific Gravity,All Grain,,16.67,American Amber Ale,1.037
19926,19926,20.82,1.056,1.01,6.1,56.85,10.16,25.55,60,66.0,1.5,Specific Gravity,All Grain,,,American IPA,1.038
19927,19927,19.68,1.052,1.013,5.16,24.3,14.17,22.71,30,73.0,1.4,Specific Gravity,All Grain,,,Irish Red Ale,1.045
19928,19928,20.82,1.064,1.018,6.03,70.74,9.01,13.25,60,70.0,,Specific Gravity,Partial Mash,0.75,20.0,American IPA,1.1
19929,19929,41.64,1.071,1.013,7.7,22.83,5.89,49.21,60,75.0,1.25,Specific Gravity,All Grain,,20.0,American Pale Ale,1.06
19930,19930,22.71,1.053,1.014,5.13,19.33,4.18,28.39,60,78.0,1.5,Specific Gravity,All Grain,1.0,15.56,Blonde Ale,1.042
19931,19931,50.0,1.0590000000000002,1.01,6.51,98.6,6.12,55.0,60,75.0,3.0,Specific Gravity,All Grain,,19.0,American IPA,1.054
19932,19932,22.0,1.054,1.012,5.49,34.03,10.09,28.5,60,70.0,,Specific Gravity,BIAB,,21.0,American Pale Ale,1.041
19933,19933,18.93,1.063,1.012,6.79,136.16,16.35,24.61,60,75.0,1.5,Specific Gravity,All Grain,,,American IPA,1.0490000000000002
19934,19934,321.76,1.079,1.018,7.99,118.89,12.81,382.33,90,70.0,1.25,Specific Gravity,All Grain,0.75,21.11,Imperial IPA,1.0659999999999998
19935,19935,45.42,1.051,1.013,5.08,18.84,3.93,49.21,60,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,Witbier,1.047
19936,19936,23.5,1.051,1.01,5.38,38.77,6.37,26.0,60,70.0,3.05,Specific Gravity,All Grain,,,American Pale Ale,1.046
19937,19937,21.0,1.061,1.014,6.15,65.38,3.95,28.0,60,75.0,3.5,Specific Gravity,All Grain,0.75,24.0,American IPA,1.046
19938,19938,20.82,1.058,1.013,5.87,51.09,4.61,28.39,60,75.0,,Specific Gravity,BIAB,,,American IPA,1.043
19939,19939,43.53,1.053,1.015,4.96,18.69,6.21,49.21,60,75.0,1.33,Specific Gravity,All Grain,1.25,18.89,Blonde Ale,1.046
19940,19940,41.64,1.058,1.011,6.19,0.0,5.27,47.32,60,87.0,1.5,Specific Gravity,All Grain,1.25,21.11,American Pale Ale,1.051
19941,19941,23.0,1.053,1.013,5.32,44.71,7.86,28.5,60,73.0,3.0,Specific Gravity,All Grain,0.35,20.0,American Pale Ale,1.043
19942,19942,20.82,1.051,1.009,5.53,79.06,11.03,28.39,90,55.0,,Specific Gravity,BIAB,,18.33,American IPA,1.038
19943,19943,20.82,1.027,1.009,2.36,23.93,16.32,28.39,60,35.0,1.5,Specific Gravity,All Grain,,20.56,American Brown Ale,1.02
19944,19944,20.82,1.117,1.032,11.12,72.7,5.41,28.39,60,60.0,,Specific Gravity,All Grain,,,American IPA,1.086
19945,19945,41.64,1.069,1.014,7.29,26.46,5.29,49.21,60,70.0,1.5,Specific Gravity,All Grain,,,Saison,1.0590000000000002
19946,19946,20.82,16.4414,2.89197,7.35,102.24,15.88,28.39,60,79.0,1.5,Plato,All Grain,,15.56,American Light Lager,12.2
19947,19947,18.93,1.054,1.01,5.86,16.4,3.71,24.61,60,70.0,1.33,Specific Gravity,All Grain,,22.22,Blonde Ale,1.042
19948,19948,22.71,1.055,1.014,5.42,59.53,8.17,28.39,60,75.0,1.4,Specific Gravity,All Grain,0.75,20.0,American Amber Ale,1.044
