Id,Style
9344,Imperial IPA
9345,American Amber Ale
9346,American IPA
9347,American Pale Ale
9348,Saison
9349,Blonde Ale
9350,American IPA
9351,American IPA
9352,American Stout
9353,Irish Red Ale
9354,American Amber Ale
9355,American Amber Ale
9356,American Pale Ale
9357,American IPA
9358,American IPA
9359,American IPA
9360,American IPA
9361,American Pale Ale
9362,Blonde Ale
9363,American IPA
9364,Saison
9365,American Amber Ale
9366,American IPA
9367,American Pale Ale
9368,American Pale Ale
9369,American IPA
9370,American Pale Ale
9371,American Light Lager
9372,American IPA
9373,American Amber Ale
9374,American IPA
9375,Saison
9376,Saison
9377,American Amber Ale
9378,American IPA
9379,American Pale Ale
9380,Witbier
9381,American IPA
9382,Witbier
9383,American Stout
9384,American Pale Ale
9385,American IPA
9386,American IPA
9387,American IPA
9388,Witbier
9389,American IPA
9390,American Pale Ale
9391,American IPA
9392,Blonde Ale
9393,American IPA
9394,American IPA
9395,Witbier
9396,American Stout
9397,American IPA
9398,American Amber Ale
9399,American IPA
9400,American Pale Ale
9401,Blonde Ale
9402,American IPA
9403,American Stout
9404,Blonde Ale
9405,Blonde Ale
9406,American Pale Ale
9407,American Pale Ale
9408,Blonde Ale
9409,American Light Lager
9410,American Pale Ale
9411,American IPA
9412,Blonde Ale
9413,Witbier
9414,American Pale Ale
9415,American Pale Ale
9416,American Pale Ale
9417,American IPA
9418,American IPA
9419,Blonde Ale
9420,Saison
9421,American Pale Ale
9422,American IPA
9423,Saison
9424,American IPA
9425,Saison
9426,American Pale Ale
9427,American Pale Ale
9428,American IPA
9429,American Amber Ale
9430,Saison
9431,American Pale Ale
9432,American IPA
9433,American Amber Ale
9434,American Amber Ale
9435,Blonde Ale
9436,American Pale Ale
9437,American Stout
9438,Saison
9439,American IPA
9440,American IPA
9441,American IPA
9442,American Brown Ale
9443,Witbier
9444,Blonde Ale
9445,American Pale Ale
9446,American Amber Ale
9447,American Pale Ale
9448,American Pale Ale
9449,American IPA
9450,American IPA
9451,American IPA
9452,American IPA
9453,Blonde Ale
9454,American Pale Ale
9455,American Pale Ale
9456,American Pale Ale
9457,American Pale Ale
9458,American Pale Ale
9459,American IPA
9460,American Pale Ale
9461,American IPA
9462,Saison
9463,American Light Lager
9464,American IPA
9465,American Pale Ale
9466,American IPA
9467,American Light Lager
9468,American Light Lager
9469,American Pale Ale
9470,American Pale Ale
9471,American IPA
9472,American Pale Ale
9473,American IPA
9474,American Light Lager
9475,Irish Red Ale
9476,Saison
9477,American Pale Ale
9478,Saison
9479,American Amber Ale
9480,Saison
9481,American IPA
9482,American IPA
9483,Witbier
9484,American IPA
9485,American Pale Ale
9486,American Pale Ale
9487,Saison
9488,American Stout
9489,American Amber Ale
9490,Blonde Ale
9491,American IPA
9492,American IPA
9493,American IPA
9494,American Pale Ale
9495,American Pale Ale
9496,American Brown Ale
9497,American Pale Ale
9498,Blonde Ale
9499,American IPA
9500,American Stout
9501,American Amber Ale
9502,American Stout
9503,American Pale Ale
9504,American IPA
9505,American Pale Ale
9506,Saison
9507,Saison
9508,Blonde Ale
9509,Imperial IPA
9510,American Pale Ale
9511,American Brown Ale
9512,American Pale Ale
9513,American IPA
9514,American IPA
9515,American Pale Ale
9516,American IPA
9517,American IPA
9518,American Pale Ale
9519,American Pale Ale
9520,American IPA
9521,American IPA
9522,American IPA
9523,American IPA
9524,American Amber Ale
9525,American Pale Ale
9526,Saison
9527,Witbier
9528,American IPA
9529,American Light Lager
9530,Blonde Ale
9531,American IPA
9532,Saison
9533,American IPA
9534,American IPA
9535,Blonde Ale
9536,American Pale Ale
9537,American IPA
9538,Blonde Ale
9539,American Pale Ale
9540,American IPA
9541,American Light Lager
9542,American IPA
9543,American IPA
9544,American Light Lager
9545,American Pale Ale
9546,American Pale Ale
9547,American IPA
9548,American Pale Ale
9549,American Pale Ale
9550,American Pale Ale
9551,American Stout
9552,American IPA
9553,American Pale Ale
9554,Saison
9555,American IPA
9556,American Light Lager
9557,American IPA
9558,American Pale Ale
9559,American IPA
9560,American Pale Ale
9561,American IPA
9562,Irish Red Ale
9563,Imperial IPA
9564,American Stout
9565,American Pale Ale
9566,American Stout
9567,Blonde Ale
9568,Irish Red Ale
9569,American Pale Ale
9570,American Pale Ale
9571,American Amber Ale
9572,American Pale Ale
9573,American Pale Ale
9574,American IPA
9575,American Amber Ale
9576,American IPA
9577,American Pale Ale
9578,Saison
9579,American IPA
9580,American Light Lager
9581,American Brown Ale
9582,American Brown Ale
9583,American IPA
9584,American Stout
9585,American Pale Ale
9586,Witbier
9587,Saison
9588,American Pale Ale
9589,Saison
9590,American Pale Ale
9591,American Amber Ale
9592,Witbier
9593,American Pale Ale
9594,American IPA
9595,American Pale Ale
9596,American IPA
9597,American Stout
9598,Irish Red Ale
9599,American Light Lager
9600,American Light Lager
9601,American IPA
9602,American IPA
9603,American IPA
9604,American Stout
9605,Saison
9606,American Pale Ale
9607,American IPA
9608,American Pale Ale
9609,American Pale Ale
9610,American Pale Ale
9611,Blonde Ale
9612,American Pale Ale
9613,American IPA
9614,Witbier
9615,American Light Lager
9616,American Brown Ale
9617,Imperial IPA
9618,American Pale Ale
9619,American Pale Ale
9620,American IPA
9621,American IPA
9622,American Brown Ale
9623,American Pale Ale
9624,American Stout
9625,American Light Lager
9626,American Stout
9627,American IPA
9628,American Amber Ale
9629,Irish Red Ale
9630,American IPA
9631,American Pale Ale
9632,American IPA
9633,American Pale Ale
9634,American Pale Ale
9635,American IPA
9636,Imperial IPA
9637,American IPA
9638,Saison
9639,Saison
9640,American Stout
9641,American Pale Ale
9642,American IPA
9643,American Brown Ale
9644,Witbier
9645,American IPA
9646,Saison
9647,American IPA
9648,American Stout
9649,American Amber Ale
9650,Imperial IPA
9651,American Amber Ale
9652,American Light Lager
9653,American IPA
9654,Blonde Ale
9655,American Brown Ale
9656,American IPA
9657,American IPA
9658,American Pale Ale
9659,American Pale Ale
9660,American Pale Ale
9661,Irish Red Ale
9662,Saison
9663,American Pale Ale
9664,American IPA
9665,American Amber Ale
9666,American IPA
9667,American Light Lager
9668,American IPA
9669,American IPA
9670,American IPA
9671,American Brown Ale
9672,American Pale Ale
9673,American Pale Ale
9674,American Pale Ale
9675,American Pale Ale
9676,American Light Lager
9677,American Pale Ale
9678,American Brown Ale
9679,Witbier
9680,Saison
9681,American Pale Ale
9682,American Pale Ale
9683,Blonde Ale
9684,Saison
9685,American Amber Ale
9686,American Amber Ale
9687,American IPA
9688,American IPA
9689,American IPA
9690,Imperial IPA
9691,Saison
9692,Saison
9693,American Stout
9694,Blonde Ale
9695,American Pale Ale
9696,American Pale Ale
9697,American Amber Ale
9698,American Light Lager
9699,American Pale Ale
9700,Saison
9701,American Pale Ale
9702,Blonde Ale
9703,American Brown Ale
9704,Blonde Ale
9705,American IPA
9706,Irish Red Ale
9707,Blonde Ale
9708,American Pale Ale
9709,American IPA
9710,American Stout
9711,American IPA
9712,American Pale Ale
9713,American Pale Ale
9714,American IPA
9715,American IPA
9716,American IPA
9717,American IPA
9718,Imperial IPA
9719,American IPA
9720,American Pale Ale
9721,American IPA
9722,American Pale Ale
9723,American Stout
9724,American IPA
9725,American Pale Ale
9726,American Pale Ale
9727,Blonde Ale
9728,American Stout
9729,American Light Lager
9730,Imperial IPA
9731,American Pale Ale
9732,American IPA
9733,American IPA
9734,American IPA
9735,American Pale Ale
9736,Blonde Ale
9737,American Amber Ale
9738,American Pale Ale
9739,Imperial IPA
9740,Witbier
9741,Blonde Ale
9742,American IPA
9743,American IPA
9744,American Pale Ale
9745,Saison
9746,American Pale Ale
9747,American Pale Ale
9748,Saison
9749,Saison
9750,American IPA
9751,American Pale Ale
9752,American IPA
9753,American Amber Ale
9754,American Stout
9755,American IPA
9756,American IPA
9757,Saison
9758,American IPA
9759,American Pale Ale
9760,American IPA
9761,American IPA
9762,American Pale Ale
9763,American Pale Ale
9764,American IPA
9765,American IPA
9766,American Light Lager
9767,Imperial IPA
9768,American IPA
9769,Blonde Ale
9770,American IPA
9771,Saison
9772,American IPA
9773,American IPA
9774,American Stout
9775,American IPA
9776,Blonde Ale
9777,American Light Lager
9778,American IPA
9779,American Stout
9780,Imperial IPA
9781,American Pale Ale
9782,American IPA
9783,Saison
9784,Saison
9785,American IPA
9786,American IPA
9787,American IPA
9788,American IPA
9789,American IPA
9790,Imperial IPA
9791,American IPA
9792,American Pale Ale
9793,American IPA
9794,Witbier
9795,American IPA
9796,American Pale Ale
9797,American IPA
9798,American IPA
9799,American IPA
9800,American Light Lager
9801,Saison
9802,American Brown Ale
9803,American Pale Ale
9804,American Pale Ale
9805,American IPA
9806,American IPA
9807,Irish Red Ale
9808,American Pale Ale
9809,American IPA
9810,American IPA
9811,American IPA
9812,American Light Lager
9813,Irish Red Ale
9814,Irish Red Ale
9815,American Pale Ale
9816,American Pale Ale
9817,American IPA
9818,American Light Lager
9819,American IPA
9820,Saison
9821,American IPA
9822,American Stout
9823,Blonde Ale
9824,American IPA
9825,American IPA
9826,American Amber Ale
9827,Saison
9828,American IPA
9829,American Light Lager
9830,Blonde Ale
9831,American Stout
9832,American IPA
9833,American Pale Ale
9834,Irish Red Ale
9835,American IPA
9836,American Pale Ale
9837,American Light Lager
9838,American Pale Ale
9839,American IPA
9840,American IPA
9841,Irish Red Ale
9842,American IPA
9843,American Pale Ale
9844,Imperial IPA
9845,American Pale Ale
9846,American Pale Ale
9847,Witbier
9848,Imperial IPA
9849,American IPA
9850,Witbier
9851,American IPA
9852,Saison
9853,American IPA
9854,American IPA
9855,American IPA
9856,American IPA
9857,American IPA
9858,American IPA
9859,American Brown Ale
9860,Witbier
9861,Saison
9862,American Amber Ale
9863,Imperial IPA
9864,American IPA
9865,Witbier
9866,American IPA
9867,American IPA
9868,American Pale Ale
9869,Blonde Ale
9870,American Light Lager
9871,American IPA
9872,Blonde Ale
9873,American Pale Ale
9874,Saison
9875,American IPA
9876,American IPA
9877,American IPA
9878,Blonde Ale
9879,American IPA
9880,American IPA
9881,American Pale Ale
9882,American IPA
9883,American IPA
9884,Irish Red Ale
9885,American IPA
9886,American IPA
9887,American Pale Ale
9888,American Pale Ale
9889,Saison
9890,Imperial IPA
9891,American Pale Ale
9892,American IPA
9893,American Light Lager
9894,Blonde Ale
9895,American IPA
9896,American IPA
9897,Saison
9898,American Amber Ale
9899,American Pale Ale
9900,American IPA
9901,American Amber Ale
9902,Saison
9903,American Pale Ale
9904,American Light Lager
9905,American Pale Ale
9906,American IPA
9907,Blonde Ale
9908,American Pale Ale
9909,American Pale Ale
9910,American Pale Ale
9911,American Pale Ale
9912,American IPA
9913,American IPA
9914,American Brown Ale
9915,Irish Red Ale
9916,American Amber Ale
9917,Witbier
9918,American Light Lager
9919,Saison
9920,American Pale Ale
9921,American Stout
9922,American IPA
9923,Saison
9924,American IPA
9925,Saison
9926,Blonde Ale
9927,Witbier
9928,American IPA
9929,American Pale Ale
9930,American IPA
9931,American IPA
9932,American IPA
9933,American IPA
9934,American IPA
9935,American IPA
9936,Blonde Ale
9937,American Amber Ale
9938,American IPA
9939,American IPA
9940,American Pale Ale
9941,American Pale Ale
9942,American IPA
9943,Saison
9944,American Pale Ale
9945,American Amber Ale
9946,Saison
9947,Imperial IPA
9948,American Light Lager
9949,American IPA
9950,American Pale Ale
9951,American IPA
9952,Imperial IPA
9953,Saison
9954,American IPA
9955,American Pale Ale
9956,American Light Lager
9957,American IPA
9958,American Stout
9959,American Pale Ale
9960,American Pale Ale
9961,Blonde Ale
9962,American Pale Ale
9963,American Brown Ale
9964,American Pale Ale
9965,American Amber Ale
9966,American IPA
9967,Blonde Ale
9968,Saison
9969,American IPA
9970,American Amber Ale
9971,American IPA
9972,American Pale Ale
9973,American Amber Ale
9974,American Brown Ale
9975,American IPA
9976,American Light Lager
9977,Irish Red Ale
9978,American IPA
9979,Saison
9980,American IPA
9981,American IPA
9982,Saison
9983,American IPA
9984,American IPA
9985,Blonde Ale
9986,American IPA
9987,American IPA
9988,American Pale Ale
9989,American IPA
9990,American IPA
9991,American IPA
9992,American Amber Ale
9993,American IPA
9994,American Pale Ale
9995,American Pale Ale
9996,American Light Lager
9997,American Pale Ale
9998,American Pale Ale
9999,American IPA
10000,American Pale Ale
10001,American Pale Ale
10002,American Pale Ale
10003,American IPA
10004,American Light Lager
10005,American IPA
10006,Blonde Ale
10007,American IPA
10008,American Stout
10009,American Pale Ale
10010,Blonde Ale
10011,American IPA
10012,American Light Lager
10013,American IPA
10014,American Pale Ale
10015,American Pale Ale
10016,American IPA
10017,American IPA
10018,Blonde Ale
10019,American IPA
10020,Blonde Ale
10021,American Pale Ale
10022,Irish Red Ale
10023,American IPA
10024,American Pale Ale
10025,American IPA
10026,American Stout
10027,Blonde Ale
10028,American Pale Ale
10029,American Amber Ale
10030,American Light Lager
10031,American IPA
10032,American Amber Ale
10033,American Pale Ale
10034,American IPA
10035,American IPA
10036,Irish Red Ale
10037,Blonde Ale
10038,American IPA
10039,American Pale Ale
10040,Witbier
10041,American Stout
10042,American IPA
10043,American IPA
10044,American IPA
10045,Witbier
10046,American IPA
10047,American Pale Ale
10048,Saison
10049,American Pale Ale
